"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
,,,,,,,,,,,,"Ugyo627KOyFomG4ABj54AaABAg.92BIAE8hWpJ92BJx4E3OD4","Preston Williams","/channel/UC0sJt2YCddIuZsPYFjbyr1g","https://yt3.ggpht.com/a/AGF-l78qhkMhPt9Cvq0ptgPEs8id6CAJPpwP_urCvA=s32-c-k-c0xffffffff-no-rj-mo","She did. ""I don't hate anyone""",0,"3 hours ago",1575605083398,false
,,,,,,,,,,,,"Ugyo627KOyFomG4ABj54AaABAg.92BIAE8hWpJ92BKFE-Ozfx","Preston Williams","/channel/UC0sJt2YCddIuZsPYFjbyr1g","https://yt3.ggpht.com/a/AGF-l78qhkMhPt9Cvq0ptgPEs8id6CAJPpwP_urCvA=s32-c-k-c0xffffffff-no-rj-mo","@JT exactly they want it to appear  political, when it's not, it's about the oath of the president and that oath being broken by him, and the Constitutional be process that deals with the president breaking that oath.",0,"3 hours ago",1575605083398,false
"UgyPTso0cL7G1k4ZaxN4AaABAg","jenny kim","/channel/UCozOroKmrQHZb-apbZHNsTA","https://yt3.ggpht.com/a/AGF-l78VY8AoriKrwh1ZKgfPTcS3fe8qVkFzo8VXDg=s48-c-k-c0xffffffff-no-rj-mo","You are a liver!",0,"3 hours ago",1575605082870,false,false,,,,,,,,,,,
"UgwvaZt-yo_k8ahsoD14AaABAg","Carlos Delgado","/channel/UCF-9c_12uV9vnCZ9fRker4A","https://yt3.ggpht.com/a/AGF-l7-8zXvvXtkwpn5-roPNTD3NnIt5HRgLIwATQg=s48-c-k-c0xffffffff-no-rj-mo","Trump 2020.",0,"3 hours ago",1575605082871,false,false,,,,,,,,,,,
"Ugxy3dmbIvLHWAiV2554AaABAg","plewtz80","/channel/UCJ5whPIayFZ34MQNdcsB5Gw","https://yt3.ggpht.com/a/AGF-l7_wXSM-MS7Vg09DBalHpmYzzPEcBh38Sf9e0g=s48-c-k-c0xffffffff-no-rj-mo","he will somehow manage to get away with his crimes... disrupting our economy should be considered treason. encouraging racists and extremists into violence or action should be considered inciting at least. hes lied or been downright misleading intentionally so many times it cant even be counted.\nhowever he will manage to escape charges... douchebags like him always do. BP oil isnt in prison, Enron isnt in prison. disgusting politics.",0,"3 hours ago",1575605082871,false,true,"EkQSC19FQW83NEdjVzNnwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd4eTNkbWJJdkxIV0FpVjI1NTRBYUFCQWciAggAKhhVQ3VwdlpHLTVrb19laVhBdXBiRGZ4V3cyC19FQW83NEdjVzNnQAFICg%3D%3D",2,,,,,,,,,
,,,,,,,,,,,,"Ugxy3dmbIvLHWAiV2554AaABAg.92BI9t4KlKC92BJSZGoRrO","Drunken Mongoose","/channel/UCnkcHCIyXAoEidBKzCPjCWQ","https://yt3.ggpht.com/a/AGF-l78aB4DOdL6gASsWZDNP7iP5JhT9M9bYBM1Izw=s32-c-k-c0xffffffff-no-rj-mo","You are a programed to say that. Sad.",0,"3 hours ago",1575605083285,false
,,,,,,,,,,,,"Ugxy3dmbIvLHWAiV2554AaABAg.92BI9t4KlKC92BKBUhYIC-","plewtz80","/channel/UCJ5whPIayFZ34MQNdcsB5Gw","https://yt3.ggpht.com/a/AGF-l7_wXSM-MS7Vg09DBalHpmYzzPEcBh38Sf9e0g=s32-c-k-c0xffffffff-no-rj-mo","@Drunken Mongoose i think you mean to say ""You are programmed to say that. Sad.""\nhowever who knows what you are saying because you cannot say it properly.",0,"3 hours ago",1575605083286,false
"UgxGijolfVFSyZKFbcZ4AaABAg","Jacob Bisset","/channel/UCVdhcVaZx-2VKkIEc4P41bQ","https://yt3.ggpht.com/a/AGF-l79f8l7LobYI7QRwVLeQmL5eEw2DQfCDQDuNzA=s48-c-k-c0xffffffff-no-rj-mo","ur fake af",0,"3 hours ago",1575605082872,false,false,,,,,,,,,,,
"UgxrUutn8lyhoniJ8rN4AaABAg","AND 1","/channel/UCZ732MNMCK0uTKyt2EFIFDA","https://yt3.ggpht.com/a/AGF-l7-Q3ON2Emub67sn1AmhTSW_N6m3hjUE8uqgvg=s48-c-k-c0xffffffff-no-rj-mo","Once again google lied to you",0,"3 hours ago",1575605082873,false,false,,,,,,,,,,,
"UgyMW2DBzenFxOD20vt4AaABAg","Rui Pires","/channel/UCaxC1CXZ5D9bORysF5m1Szw","https://yt3.ggpht.com/a/AGF-l7-JdgOWp-6MMBFnNOWpuTcnucVf-GIg7QaTmA=s48-c-k-c0xffffffff-no-rj-mo","Get lost Nancy!!! TRUMP 2020",0,"3 hours ago",1575605082874,false,false,,,,,,,,,,,
"UgyUscCWbXyAGnDNoIR4AaABAg","Js Somewhere","/channel/UCwuu0DVtXKhboogsVIMAXsw","https://yt3.ggpht.com/a/AGF-l79z2lvS5GjCt343X6Ia5YJfymfMGJIZfL5C8w=s48-c-k-c0xffffffff-no-rj-mo","Funny, one guy spoke to multitasking. Has he or any of them been paying attention. The other is having Devin or really letting Devin N. Speak at all is risky. Having him speak to Ukraine scandal is blaaaaaaa just stupid. The one who said doing it fast do not to interfere with 2020 elections. Can't speak for anyone but me, but that seems like the stand up thing to do. Let impeachment and elections each stand for themselves. The last guy, like most stories conserning the GOP at some point my bullshit alarm goes off and I've set it so loud that it's all I can hear. Even that horrible siren is preferable to GOP bullshit, spins, and lies.",0,"3 hours ago",1575605084108,false,false,,,,,,,,,,,
"UgxzdP3w124mqRxqynd4AaABAg","Mike Rock","/channel/UCU3e6GbQo0dfvVBeQJwKJ4A","https://yt3.ggpht.com/a/AGF-l7-4TmDfVSY3ff8l3hTrTaEin-bQyT7P6cTfnw=s48-c-k-c0xffffffff-no-rj-mo","are you DEMOCRATS this dumb to think TRUMP- your PRESIDENT, is going to be impeached???",0,"3 hours ago",1575605084109,false,false,,,,,,,,,,,
"Ugz8BRIVkXFiwGkYi8l4AaABAg","LilUziVert Leaks","/channel/UC67Udm44i5d0J0ouKfbSdmA","https://yt3.ggpht.com/a/AGF-l7-h6YRijXq3v8uYtbApczsP3G3uF66ePg3gyg=s48-c-k-c0xffffffff-no-rj-mo","Been a democrat for 9 years, but after seeing this witch hunt go on for 3 years I’ve considered voting trump 2020.",8,"3 hours ago",1575605084109,false,true,"EkQSC19FQW83NEdjVzNnwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd6OEJSSVZrWEZpd0drWWk4bDRBYUFCQWciAggAKhhVQ3VwdlpHLTVrb19laVhBdXBiRGZ4V3cyC19FQW83NEdjVzNnQAFICg%3D%3D",42,,,,,,,,,
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BIZpgL0Kz","Luna EB","/channel/UCzHE5OdLILWLSSwhLklT-aw","https://yt3.ggpht.com/a/AGF-l7_CTUgs70TbqKXuwbKdcu4mo4q1ddCyYtEiag=s32-c-k-c0xffffffff-no-rj-mo","lol stop your bs , you are a trumptard. you cant sit through all the lies and things he has done and be ok with it otherwiise.",2,"3 hours ago",1575605084733,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BIkaIU-Ps","Trump 2020","/channel/UCaZnziz6fePXExbowpdGz-A","https://yt3.ggpht.com/a/AGF-l78Ckxh6NbgdrDlxaMDO5YL-KmD5EXnvVV32PA=s32-c-k-c0xffffffff-no-rj-mo","Amen brother. I was a registered Democrat 15 years and walked away last year. It feels so good to be on the winning side for a change. \n\nFirst time Trump voters along with my friends and family in 2020. Proof the Trump base is growing. Come join us brother\n\nMAGA 2020 landslides",2,"3 hours ago",1575605084734,true
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BIoj55izU","PC P","/channel/UCBLavmmZzWAQAUNHIU78vxA","https://yt3.ggpht.com/a/AGF-l7_r7BY2beQZh48pzmzNUSzFns6r6GZFRHFVZg=s32-c-k-c0xffffffff-no-rj-mo","I was always on the fence but I'm definitely a Republican now. The democratic party just seem filled with hate willing to do anything to remove Trump. My first ever vote will be for the Orange man.",1,"3 hours ago",1575605084734,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BItlYO0PN","NPC Non Binary Demigender Pansexual Two Spirit","/channel/UC_gvC0TXnAUUkIRzzAM7GYw","https://yt3.ggpht.com/a/AGF-l7_AVFvXhgsS8iGHlNZU5OX2J6kswOSGj2LVKQ=s32-c-k-c0xffffffff-no-rj-mo","I used to be democrat also, but you leftists have become so fuckin crazy and batshit insane the past several years normal people want nothing to do with you anymore. Never going to vote again.",1,"3 hours ago",1575605084735,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BIu_gpsdB","Vision 94","/channel/UCnxdU6_fD3Amk2T6FRFe-Aw","https://yt3.ggpht.com/a/AGF-l78Kf8lnvIfKT5uieDc54EEOc8GopB5HtAmx2Q=s32-c-k-c0xffffffff-no-rj-mo","Same. They deserve Trump for 4 more years. I don't even care anymore.",1,"3 hours ago",1575605084735,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BIv2Q1kE2","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","Your leaving standing for the people and their rights and limited government. Your considering going with a man who lies and conives and tries to get his way and deceives the people and who is selfish and does this for the money and pays no attention to the needs of the people",0,"3 hours ago",1575605084736,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BJ7guid3o","PC P","/channel/UCBLavmmZzWAQAUNHIU78vxA","https://yt3.ggpht.com/a/AGF-l7_r7BY2beQZh48pzmzNUSzFns6r6GZFRHFVZg=s32-c-k-c0xffffffff-no-rj-mo","@Luna EB Not suprised you beleive what CNN tells you. I suggest getting your news from both sides. That's how I came to the conclusion that Trump isnt bad and the media love to make him out to be especially CNN. Name calling wont bring people to your side either lol.",1,"3 hours ago",1575605084736,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BJ8Q7m-vP","LilUziVert Leaks","/channel/UC67Udm44i5d0J0ouKfbSdmA","https://yt3.ggpht.com/a/AGF-l7-h6YRijXq3v8uYtbApczsP3G3uF66ePg3gyg=s32-c-k-c0xffffffff-no-rj-mo","Alex Najera Does it for the money? He was born with millions and has billions he isn’t doing it for the money.",1,"3 hours ago",1575605084737,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BJAqkCMZi","Chris Sappenfield","/channel/UCjB0Zg9mdqtTImsjPMwwTeg","https://yt3.ggpht.com/a/AGF-l7981CBHKb7uJ_Nd4CNolDkm4qlGbr9LV3YT1w=s32-c-k-c0xffffffff-no-rj-mo","Yeah, the only sane one is Tulsi gabbard. But the Democrats hate her. That's too bad. All the other ones are trying to out crazy each other and she's just keeping it real. And getting smeared by her own party.",1,"3 hours ago",1575605084737,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BJDMIvtF1","Eja Moon","/channel/UCgHNFYxb2evWzJhE1JbaCMQ","https://yt3.ggpht.com/a/AGF-l7_JzUijoFQUUg1NoqybCtZ_QgPzX2k71KqsMg=s32-c-k-c0xffffffff-no-rj-mo","NPC Non Binary Demigender Pansexual Two Spirit lol....that’s rich.",0,"3 hours ago",1575605084737,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BJGPT-fZh","PC P","/channel/UCBLavmmZzWAQAUNHIU78vxA","https://yt3.ggpht.com/a/AGF-l7_r7BY2beQZh48pzmzNUSzFns6r6GZFRHFVZg=s32-c-k-c0xffffffff-no-rj-mo","@Trump 2020 Hell yeah brother! I'm on board.",0,"3 hours ago",1575605085588,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BJf4FPhJ5","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@LilUziVert Leaks he escaped the draft he went bankrupt 6 times and he found a way to not pay taxes so he can be selfish and hoard all of his money for his casinos, homes, fancy hotels, etc. He can't be trusted when it comes to doing something for the country because he finds ways that he benefits from doing this supposed ""good deeds""",0,"3 hours ago",1575605085589,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BJkDik4Nx","Trump 2020","/channel/UCaZnziz6fePXExbowpdGz-A","https://yt3.ggpht.com/a/AGF-l78Ckxh6NbgdrDlxaMDO5YL-KmD5EXnvVV32PA=s32-c-k-c0xffffffff-no-rj-mo","PC P   FUK yeah brother.  Trump 2020 landslides.",1,"3 hours ago",1575605085589,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BJkvVfvqH","Chris Sappenfield","/channel/UCjB0Zg9mdqtTImsjPMwwTeg","https://yt3.ggpht.com/a/AGF-l7981CBHKb7uJ_Nd4CNolDkm4qlGbr9LV3YT1w=s32-c-k-c0xffffffff-no-rj-mo","@Alex Najera the Democrats don't care about rights and limited government. They want to control you with the government. They don't believe in freedom of speech anymore. They call anything they don't agree with""Hate Speech"". I don't understand how people can't see that. They used to be the party that was making things better. But they've went far beyond that and now they want total control and censorship. It's crazy. I personally don't care for Trump. But he's far better than what the Democrats are going to offer. The only decent one is Tulsi gabbard but the Democrats are trying to destroy her.",0,"3 hours ago",1575605085590,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BJvTlw6_P","LilUziVert Leaks","/channel/UC67Udm44i5d0J0ouKfbSdmA","https://yt3.ggpht.com/a/AGF-l7-h6YRijXq3v8uYtbApczsP3G3uF66ePg3gyg=s32-c-k-c0xffffffff-no-rj-mo","Alex Najera Jobs have increased for hispanic and african americans, tax cuts. Less homeless, better economy. Does that not mean anything to you?",2,"3 hours ago",1575605085591,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BKCkPOdfH","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@Chris Sappenfield the main reason why we're getting roudy is to get rid of trump. For all the lies and conniving and misleading the American people",0,"3 hours ago",1575605085592,true
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BKH03-PCG","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@NPC Non Binary Demigender Pansexual Two Spirit \nhttps://projects.fivethirtyeight.com/trump-approval-ratings/",0,"3 hours ago",1575605085592,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BKUf70Gc1","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@NPC Non Binary Demigender Pansexual Two Spirit \nhttps://projects.fivethirtyeight.com/polls/?ex_cid=irpromo",0,"3 hours ago",1575605085593,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BKakpVyci","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@Trump 2020 17 house republicans have retired at the moment since impeachment began",0,"3 hours ago",1575605085594,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BKb_kaQBw","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@PC P 17 house republicans have retired at the moment since impeachment began",0,"3 hours ago",1575605085595,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BKcfXuOys","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@NPC Non Binary Demigender Pansexual Two Spirit \n17 house republicans have retired at the moment since impeachment began",0,"3 hours ago",1575605085595,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BKda94EaV","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@Vision 94 17 house republicans have retired at the moment since impeachment began",0,"3 hours ago",1575605085596,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BKmrYoG6g","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@LilUziVert Leaks the cost to get that is unfair. He cut pretty much what helped people in order to get that. Daca, healthcares, and now food stamps",0,"3 hours ago",1575605085597,true
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BLskhbsNm","Trump 2020","/channel/UCaZnziz6fePXExbowpdGz-A","https://yt3.ggpht.com/a/AGF-l78Ckxh6NbgdrDlxaMDO5YL-KmD5EXnvVV32PA=s32-c-k-c0xffffffff-no-rj-mo","Alex Najera   Fake news Libtard. The house Republicans announced a while back they were retiring. Not on impeachment day. Doesn’t matter, more trump Republicans will be coming in to take those seats. Are you going to scream at the sky again?",1,"3 hours ago",1575605085598,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BLwSONXjR","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@Trump 2020 since impeachment*",0,"3 hours ago",1575605085598,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BM1IUE1wN","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@Trump 2020 and the polls there are based on nationwide serveys that are unbiased and involve about 2000 people",0,"3 hours ago",1575605085599,true
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BM62vInfc","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@Trump 2020 look at the polls and I'll be screaming ""HE'S OUTTA HERE WE FREE!!!!!!""",0,"3 hours ago",1575605085600,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BPzn_uFVl","NPC Non Binary Demigender Pansexual Two Spirit","/channel/UC_gvC0TXnAUUkIRzzAM7GYw","https://yt3.ggpht.com/a/AGF-l7_AVFvXhgsS8iGHlNZU5OX2J6kswOSGj2LVKQ=s32-c-k-c0xffffffff-no-rj-mo","Alex Najera you’re crazy. Democrats want a larger and more intrusive government and want to ban any speech that hurts their feelings and ban the right to bear arms and self defense. They don’t stand for the people they stand for sexual degenerates, welfare grabbers, and self-proclaimed victims with a slave mentality. I’ll never vote again in this sham system with two corrupt parties that work together to enrich the elites and hold the masses captive like sheep.\n\n#ArmageddonFor2020",0,"2 hours ago",1575608685600,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BQqOzV1_z","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@NPC Non Binary Demigender Pansexual Two Spirit they never said to ban the right to bear arms they said they wanted to enforce it",0,"2 hours ago",1575608685600,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BQvSKww8Y","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@NPC Non Binary Demigender Pansexual Two Spirit stand for civil rights, gender equality, and gay marriage and as well homosexuals",0,"2 hours ago",1575608685601,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BR-gD3pMD","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@NPC Non Binary Demigender Pansexual Two Spirit nice story but like you guys say all the time: fake news",0,"2 hours ago",1575608685602,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BWuRE1Z8W","Luna EB","/channel/UCzHE5OdLILWLSSwhLklT-aw","https://yt3.ggpht.com/a/AGF-l7_CTUgs70TbqKXuwbKdcu4mo4q1ddCyYtEiag=s32-c-k-c0xffffffff-no-rj-mo","@PC P ok troll we know you voted for him all along",1,"1 hour ago",1575612285602,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BXx1P3uBI","PC P","/channel/UCBLavmmZzWAQAUNHIU78vxA","https://yt3.ggpht.com/a/AGF-l7_r7BY2beQZh48pzmzNUSzFns6r6GZFRHFVZg=s32-c-k-c0xffffffff-no-rj-mo","@Luna EB I've never voted in my life. I'm not proud of it but it's a fact. I'm definitely not trolling.",0,"1 hour ago",1575612285603,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BYvM2L-TU","Chris Sappenfield","/channel/UCjB0Zg9mdqtTImsjPMwwTeg","https://yt3.ggpht.com/a/AGF-l7981CBHKb7uJ_Nd4CNolDkm4qlGbr9LV3YT1w=s32-c-k-c0xffffffff-no-rj-mo","@Alex Najera so what you're saying is censorship and an overbearing government it's okay as long as it's for ""the good"" of the people? The left has changed. People are getting caught in this media frenzy and they're losing sight about what is great about this country. The First Amendment is one of the greatest things about this country. And now the left are trying to censor anybody they don't agree with. And they have the balls to call it hate speech? Watch the 60 minutes interview they did with the CEO of YouTube. It's disgusting. I don't need someone telling me what I should be watching and what adverbs I have to use to describe somebody or anything else. That's a fundamental right given to me when I was born in this country. The whole reason Trump won was because the left went too far. And it's so much worse 3 years later.",0,"1 hour ago",1575612285603,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BZQ7t-ldp","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@Chris Sappenfield I never said anything about censorship. I do believe in the 1st amendment which is freedom of expression. I thought America was about the people for the people. At this point it's all about the money",0,"1 hour ago",1575612285604,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BZbkxyT23","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@Chris Sappenfield trump does lie. You know that he does. For that wall he's building he took money from our federal programs and taxes. What about Mexico?",0,"1 hour ago",1575612285604,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BZtyZWgZi","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@Chris Sappenfield a child lies and his or her own parents call them out and punish them but when it's the president it's ""censorship""?",0,"1 hour ago",1575612285605,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BhW9dvHKe","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@Trump 2020 https://youtu.be/fbgxcm_ZlEs",0,"3 minutes ago",1575615705605,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BhWqso4Pn","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@PC P https://youtu.be/fbgxcm_ZlEs",0,"3 minutes ago",1575615705606,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BhZeyZZIl","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@NPC Non Binary Demigender Pansexual Two Spirit \nhttps://youtu.be/fbgxcm_ZlEs",0,"3 minutes ago",1575615705606,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292Bh_JjOja7","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@Vision 94 https://youtu.be/fbgxcm_ZlEs",0,"2 minutes ago",1575615765607,false
,,,,,,,,,,,,"Ugz8BRIVkXFiwGkYi8l4AaABAg.92BI8tinci292BhgvxLy6q","Alex Najera","/channel/UCrnGSVGliJtB4LQsYpm6EmQ","https://yt3.ggpht.com/a/AGF-l7-7HDiLMsNOWhgNo0sG-mXiyxTA7mSkLyiFxg=s32-c-k-c0xffffffff-no-rj-mo","@Chris Sappenfield https://youtu.be/fbgxcm_ZlEs",0,"1 minute ago",1575615825607,false
